method,trial,nrow,nelem,rt,val
duckdb_v2,3,1000,10,0.27743818052113056,0.011832886307516728
duckdb_v2,3,1000,100,0.06311018764972687,-0.002703730553602594
duckdb_v2,3,1000,1000,0.14805376343429089,-0.005409076646064335
duckdb_v2,3,1000,10000,0.7796474732458591,6.186438758137772e-05
duckdb_v2,3,10000,10,0.10191242676228285,-0.017896493930328022
duckdb_v2,3,10000,100,0.2144062276929617,-0.009228455319404378
duckdb_v2,3,10000,1000,0.2851193780079484,-0.003127014850442379
duckdb_v2,3,10000,10000,2.287188327871263,0.00045249363902440635
duckdb_v2,3,100000,10,0.18544787727296352,-0.017633860011327527
duckdb_v2,3,100000,100,0.31727084144949913,0.016379920782018047
duckdb_v2,3,100000,1000,1.6555212289094925,0.0019784448800774217
duckdb_v2,3,100000,10000,10.921398743987083,0.00030797911866480883
duckdb_v2,4,1000,10,0.011895720846951008,0.011832886307516728
duckdb_v2,4,1000,100,0.014007514342665672,-0.002703730553602594
duckdb_v2,4,1000,1000,0.10461318772286177,-0.005409076646064335
duckdb_v2,4,1000,10000,0.6079632118344307,6.186438758137772e-05
duckdb_v2,4,10000,10,0.010110288858413696,-0.017896493930328022
duckdb_v2,4,10000,100,0.028006873093545437,-0.009228455319404378
duckdb_v2,4,10000,1000,0.14180756732821465,-0.003127014850442378
duckdb_v2,4,10000,10000,0.9819097351282835,0.00045249363902440673
duckdb_v2,4,100000,10,0.04362623393535614,-0.017633860011327527
duckdb_v2,4,100000,100,0.10448723006993532,0.016379920782018047
duckdb_v2,4,100000,1000,0.42685267701745033,0.0019784448800774217
duckdb_v2,4,100000,10000,10.437021023593843,0.0003079791186648088
duckdb_v2,5,1000,10,0.12901544477790594,0.011832886307516728
duckdb_v2,5,1000,100,0.10796292498707771,-0.002703730553602594
duckdb_v2,5,1000,1000,0.22942412830889225,-0.005409076646064335
duckdb_v2,5,1000,10000,0.8494899999350309,6.186438758137776e-05
duckdb_v2,5,10000,10,0.08975813165307045,-0.017896493930328022
duckdb_v2,5,10000,100,0.13556157145649195,-0.009228455319404378
duckdb_v2,5,10000,1000,0.5729531617835164,-0.003127014850442379
duckdb_v2,5,10000,10000,2.1345316357910633,0.00045249363902440695
duckdb_v2,5,100000,10,0.16886169277131557,-0.017633860011327527
duckdb_v2,5,100000,100,0.3302872059866786,0.016379920782018047
duckdb_v2,5,100000,1000,1.716582220979035,0.001978444880077423
duckdb_v2,5,100000,10000,11.004738096147776,0.00030797911866480883
duckdb_v2,6,1000,10,0.011635903269052505,0.011832886307516728
duckdb_v2,6,1000,100,0.02856839820742607,-0.002703730553602594
duckdb_v2,6,1000,1000,0.10333899594843388,-0.005409076646064335
duckdb_v2,6,1000,10000,0.6132984673604369,6.186438758137772e-05
duckdb_v2,6,10000,10,0.010461538098752499,-0.017896493930328022
duckdb_v2,6,10000,100,0.029892172664403915,-0.009228455319404378
duckdb_v2,6,10000,1000,0.1451208172366023,-0.003127014850442378
duckdb_v2,6,10000,10000,1.0186398224905133,0.00045249363902440614
duckdb_v2,6,100000,10,0.03929225727915764,-0.017633860011327527
duckdb_v2,6,100000,100,0.09755878429859877,0.016379920782018047
duckdb_v2,6,100000,1000,0.4654426872730255,0.0019784448800774217
duckdb_v2,6,100000,10000,11.026438739150763,0.00030797911866480937
duckdb_v2,7,1000,10,0.0989210270345211,0.011832886307516728
duckdb_v2,7,1000,100,0.05473817139863968,-0.002703730553602594
duckdb_v2,7,1000,1000,0.15657754614949226,-0.005409076646064335
duckdb_v2,7,1000,10000,0.7354132868349552,6.186438758137772e-05
duckdb_v2,7,10000,10,0.09582838974893093,-0.017896493930328022
duckdb_v2,7,10000,100,0.1300557665526867,-0.009228455319404378
duckdb_v2,7,10000,1000,0.3123296434059739,-0.003127014850442379
duckdb_v2,7,10000,10000,1.8958852039650083,0.00045249363902440673
duckdb_v2,7,100000,10,0.16928877029567957,-0.017633860011327527
duckdb_v2,7,100000,100,0.32715099677443504,0.016379920782018047
duckdb_v2,7,100000,1000,1.397192807868123,0.0019784448800774217
duckdb_v2,7,100000,10000,10.888318640179932,0.0003079791186648094
duckdb_v2,8,1000,10,0.04171296861022711,0.011832886307516728
duckdb_v2,8,1000,100,0.03769551683217287,-0.002703730553602594
duckdb_v2,8,1000,1000,0.0811277823522687,-0.005409076646064335
duckdb_v2,8,1000,10000,0.6021379660815,6.186438758137765e-05
duckdb_v2,8,10000,10,0.011059893295168877,-0.017896493930328022
duckdb_v2,8,10000,100,0.028284539468586445,-0.009228455319404378
duckdb_v2,8,10000,1000,0.14426093362271786,-0.003127014850442379
duckdb_v2,8,10000,10000,1.0274748094379902,0.00045249363902440717
duckdb_v2,8,100000,10,0.04009753651916981,-0.017633860011327527
duckdb_v2,8,100000,100,0.09483498521149158,0.016379920782018047
duckdb_v2,8,100000,1000,0.45140151493251324,0.0019784448800774217
duckdb_v2,8,100000,10000,9.99046184681356,0.0003079791186648089
duckdb_v2,9,1000,10,0.13301343750208616,0.011832886307516728
duckdb_v2,9,1000,100,0.09139068890362978,-0.002703730553602594
